
============  19-07-25 14:30:26  ==============
07-25 14:31:31.529   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:31:31.529   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:31:31.529   605   941 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:31:31.529   605   941 D use-Rlog/RLOG-RIL: [0] isn't svlte
07-25 14:31:31.529   605   941 D use-Rlog/RLOG-RILC: [0] [0000]< RADIO_POWER
07-25 14:31:31.529   605   941 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:31:31.529   605   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
07-25 14:31:31.539   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_SIM_STATUS_CHANGED
07-25 14:31:31.539   859   932 D RilRequest: [3649]< RIL_REQUEST_SET_CELL_INFO_LIST_RATE error: com.android.internal.telephony.CommandException: RADIO_NOT_AVAILABLE
07-25 14:31:31.539   859   932 D RILJ    : [0][3648]< RADIO_POWER 
07-25 14:31:31.539   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:31:31.539   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:31:31.539   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-RILC: [0] PCB request code 61 token 2
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-RILC: [0] [0002]> SCREEN_STATE (1)
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-RIL: [0] onRequest: SCREEN_STATE sState=0
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-RIL: [0]  PROP_RADIO_FD_DISABLE = 0
07-25 14:31:31.539   605   938 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CCED=1,8
07-25 14:31:31.549   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:31:31.549   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CEREG=2
07-25 14:31:31.549   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:31:31.549   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CREG=2
07-25 14:31:31.549   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:31:31.549   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CGREG=2
07-25 14:31:31.549   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:31:31.549   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:31:31.549   605   938 E use-Rlog/RLOG-RIL: [0] isVoLteEnable =true
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CIREG=2
07-25 14:31:31.549   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:31:31.549   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-RILC: [0] [0002]< SCREEN_STATE
07-25 14:31:31.549   605   938 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:31:31.549   605   938 I use-Rlog/RLOG-RILC: [0] -->CommandThread [938] free one command
07-25 14:31:31.549   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:31:31.549   859   932 D RILJ    : [0][3650]< SCREEN_STATE 
07-25 14:31:31.609   859   859 D TelephonyTester: register for intent action=com.android.internal.telephony.volte.action_detached
07-25 14:31:31.629   859   859 D TelephonyTester: register for intent action=com.android.internal.telephony.volte.action_attached
07-25 14:31:31.649   859   859 D PhoneBase: mDoesRilSendMultipleCallRing=true
07-25 14:31:31.649   859   859 D PhoneBase: mCallRingDelay=3000
07-25 14:31:31.659   859   859 D RILJ    : [0]setPhoneType=1 old value=0
07-25 14:31:31.689   859   859 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
07-25 14:31:31.709   859   859 D DCT     : [DcT(0)] DCT.constructor
07-25 14:31:31.729   859   859 D Dcc     : E ctor
07-25 14:31:31.729   859   859 D Dcc     : X ctor
07-25 14:31:31.729   859   947 D DcTesterDeacativeAll: register for intent action=com.android.internal.telephony.dataconnection.action_deactivate_all
07-25 14:31:31.729   859   947 D DcTesterDeacativeAll: register for intent action=com.android.internal.telephony.volte.action_detached
07-25 14:31:31.729   859   859 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.dataconnection.action_fail_bringup
07-25 14:31:31.729   859   947 D Dcc     : DccDefaultState: msg.what=EVENT_RIL_CONNECTED mRilVersion=11
07-25 14:31:31.729   859   859 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.volte.action_detached
07-25 14:31:31.729   859   859 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.volte.action_attached
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] GsmDCT.constructor
07-25 14:31:31.739   859   859 D VolteSST: [VolteSST-0] notifyDataRegStateRilRadioTechnologyChanged: drs=1 rat=0
07-25 14:31:31.739   859   859 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: E
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=1
07-25 14:31:31.739   859   859 D         : [ApnContext:default] set reason as dataEnabled,current state IDLE
07-25 14:31:31.739   859   859 D DCT     : [ApnContext:default] set enabled as true, current state is false
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=default mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=true mDependencyMet=true}
07-25 14:31:31.739   859   859 D         : [ApnContext:mms] set reason as dataEnabled,current state IDLE
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=mms mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.739   859   859 D         : [ApnContext:supl] set reason as dataEnabled,current state IDLE
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=supl mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.739   859   859 D         : [ApnContext:hipri] set reason as dataEnabled,current state IDLE
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=hipri mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.739   859   859 D         : [ApnContext:fota] set reason as dataEnabled,current state IDLE
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=fota mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.739   859   859 D         : [ApnContext:ims] set reason as dataEnabled,current state IDLE
07-25 14:31:31.739   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=ims mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.749   859   859 D         : [ApnContext:cbs] set reason as dataEnabled,current state IDLE
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=cbs mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.749   859   859 D         : [ApnContext:dm] set reason as dataEnabled,current state IDLE
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=dm mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.749   859   859 D         : [ApnContext:xcap] set reason as dataEnabled,current state IDLE
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=xcap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=18
07-25 14:31:31.749   859   859 D         : [ApnContext:wap] set reason as dataEnabled,current state IDLE
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=wap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=100
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=102
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=103
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=105
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=110
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=111
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=112
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=115
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=117
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=118
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=135
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=200
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=202
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=203
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=205
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=210
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=211
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=212
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=215
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=217
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=218
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=235
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=300
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=302
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=303
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=305
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=310
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=311
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=312
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=316
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=315
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=317
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=318
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=335
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=7
07-25 14:31:31.749   859   859 D DCT     : [DcT(0)] initApnContexts: X mApnContexts={dm={mApnType=dm mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, wap={mApnType=wap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, fota={mApnType=fota mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, supl={mApnType=supl mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, hipri={mApnType=hipri mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, ims={mApnType=ims mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, default={mApnType=default mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=true mDependencyMet=true}, mms={mApnType=mms mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, cbs={mApnType=cbs mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, xcap={mApnType=xcap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}}
07-25 14:31:31.799   859   859 D TD      : registerForBandInfoURC
07-25 14:31:31.819   859   859 E RIL_ImsSms: getFormat should never be called from here!
07-25 14:31:31.819   859   859 D SMSDispatcher: SMSDispatcher: ctor mSmsCapable=true format=unknown mSmsSendDisabled=false
07-25 14:31:31.819   859   859 D RIL_ImsSms: ImsSMSDispatcher created
07-25 14:31:31.819   859   859 D SMSDispatcher: SMSDispatcher: ctor mSmsCapable=true format=3gpp2 mSmsSendDisabled=false
07-25 14:31:31.819   859   859 D CdmaSMSDispatcher: CdmaSMSDispatcher created
07-25 14:31:31.879   859   859 V WAP PUSH: bindService() for wappush manager succeeded
07-25 14:31:31.889   859   859 D GsmInboundSmsHandler: created InboundSmsHandler
07-25 14:31:31.889   798   810 W SignalStrength: Size of signalstrength parcel:168
07-25 14:31:31.919   859   859 V WAP PUSH: bindService() for wappush manager succeeded
07-25 14:31:31.919   859   859 D CdmaInboundSmsHandler: created InboundSmsHandler
07-25 14:31:31.989   954   954 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:31.989   954   954 D TelephonyManager: /proc/cmdline=
07-25 14:31:31.989   960   960 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:31.989   960   960 D TelephonyManager: /proc/cmdline=
07-25 14:31:31.989   859   859 D SMSDispatcher: SMSDispatcher: ctor mSmsCapable=true format=3gpp mSmsSendDisabled=false
07-25 14:31:32.009   859   859 D GsmSMSDispatcher: GsmSMSDispatcher created
07-25 14:31:32.029   859   859 D IccCardProxy: [0]Creating
07-25 14:31:32.029   859  1017 D SmsBroadcastUndelivered: scanning raw table for undelivered messages
07-25 14:31:32.039   859   859 D IccCardProxy: [0]IccCardProxy  setExternalState newState = NOT_READY
07-25 14:31:32.039   859   859 D PhoneFactory: setSystemProperty >>>>>>  value = NOT_READY
07-25 14:31:32.039   859   859 I PhoneFactory: autoSetDefaultPhoneId,defaultPhoneId=0
07-25 14:31:32.039   859   859 I PhoneFactory: isCardReady(0) = false
07-25 14:31:32.039   859   859 I PhoneFactory: autoSetDefaultPhoneId,getSettingPhoneId
07-25 14:31:32.049   969   969 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:32.049   969   969 D TelephonyManager: /proc/cmdline=
07-25 14:31:32.069   859   859 D PhoneFactory: isHasCardAbsent= false
07-25 14:31:32.069   859   859 D PhoneFactory: setDefaultValue settingPhoneId = -1
07-25 14:31:32.069   987   987 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:32.069   987   987 D TelephonyManager: /proc/cmdline=
07-25 14:31:32.079   859   859 D TelephonyManager: getSettingDefaultSim:phoneIdKey sim_card_favorite_voicephoneId:-1
07-25 14:31:32.079   859   859 D TelephonyManager: can not get the baseband version
07-25 14:31:32.079   859   859 D TelephonyManager: getSettingDefaultSim:phoneIdKey sim_card_favorite_videophoneId:-1
07-25 14:31:32.079   859   859 D TelephonyManager: getSettingDefaultSim:phoneIdKey sim_card_favorite_mmsphoneId:-1
07-25 14:31:32.079   859   859 D PhoneFactory: setDefaultValue,settingVoicePhoneId=-1 settingVideoPhoneId=-1 settingMmsPhoneId=-1
07-25 14:31:32.079   859   859 D TelephonyManager: setDefaultSim:phoneIdKey multi_sim_voice_call phoneId -1
07-25 14:31:32.079   798   798 E PHONE   : ServiceState.getNetworkType() DEPRECATED will be removed *******
07-25 14:31:32.119   859   859 D TelephonyManager: can not get the baseband version
07-25 14:31:32.119   859   859 D TelephonyManager: setDefaultSim:phoneIdKey multi_sim_video_call phoneId -1
07-25 14:31:32.159   859   859 D TelephonyManager: setDefaultSim:phoneIdKey multi_sim_mms phoneId -1
07-25 14:31:32.269   859   859 D IccCardProxy: [0]Broadcasting intent ACTION_SIM_STATE_CHANGED NOT_READY reason null
07-25 14:31:32.269   859  1017 D SmsBroadcastUndelivered: finished scanning raw table in 241 ms
07-25 14:31:32.269   859   958 D GsmInboundSmsHandler: entering Idle state
07-25 14:31:32.269   859   859 D IccCardProxy: [0]Setting radio tech UMTS
07-25 14:31:32.269   859   859 D TelephonyManager: getLteOnCdmaMode=0 curVal=-1 product_type='' lteOnCdmaProductType=''
07-25 14:31:32.269   859   859 D IccCardProxy: [0]updateQuietMode: 3GPP subscription -> newQuietMode=false
07-25 14:31:32.269   859   859 D IccCardProxy: [0]updateQuietMode: QuietMode is false (app_type=1 isLteOnCdmaMode=false cdmaSource=-1)
07-25 14:31:32.279   859   859 I PhoneFactory: defaultSmsApplication: NONE
07-25 14:31:32.279   859   998 D CdmaInboundSmsHandler: entering Idle state
07-25 14:31:32.299   798   798 E PHONE   : ServiceState.getNetworkType() DEPRECATED will be removed *******
07-25 14:31:32.309   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:31:32.309   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:31:32.309   798   798 W SignalStrength: getGsmLevel=0
07-25 14:31:32.309   798   798 W SignalStrength: getLevel=0
07-25 14:31:32.309   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:31:32.309   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:31:32.319   859   859 D CallManager: registerPhone(TD Handler (com.sprd.internal.telephony.SprdPhoneProxy) {41831ef0})
07-25 14:31:32.329   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:31:32.329   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:31:32.329   798   798 W SignalStrength: getGsmLevel=0
07-25 14:31:32.329   798   798 W SignalStrength: getLevel=0
07-25 14:31:32.339   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:31:32.339   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:31:32.339   798   798 W SignalStrength: getGsmLevel=0
07-25 14:31:32.339   798   798 W SignalStrength: getLevel=0
07-25 14:31:32.429  1025  1025 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:32.429  1025  1025 D TelephonyManager: /proc/cmdline=
07-25 14:31:32.459  1051  1051 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:32.459  1051  1051 D TelephonyManager: /proc/cmdline=
07-25 14:31:32.689  1069  1069 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:32.689  1069  1069 D TelephonyManager: /proc/cmdline=
07-25 14:31:32.719   859   859 D VoltePhone: registerForVideoStateChange.
07-25 14:31:32.719   859   859 D RadioInteractor: [RadioInteractorNotifier]  numPhones=1
07-25 14:31:32.719   859   859 D RadioInteractor: [RadioInteractor] Starting RILReceiver0
07-25 14:31:32.729   859  1107 D RadioInteractor: [RadioInteractor] (0) Connected to 'oem_socket1' socket
07-25 14:31:32.729   605   617 D use-Rlog/RLOG-RILC: [0] libril: new connection to oem_socket
07-25 14:31:32.729   605   617 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RIL_CONNECTED 
07-25 14:31:32.729   859  1107 D RadioInteractor: [UNSL]< UNSOL_RI_CONNECTED [SUB0]
07-25 14:31:32.779  1096  1096 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:31:32.779  1096  1096 D TelephonyManager: /proc/cmdline=
07-25 14:31:32.879   859   859 D UiccController: [0]Received EVENT_ICC_STATUS_CHANGED, calling getIccCardStatus
07-25 14:31:32.879   859   859 D RILJ    : [0][3651]> GET_SIM_STATUS
07-25 14:31:32.879   859   859 D UiccController: [0]EVENT_RADIO_UNAVAILABLE, dispose card
07-25 14:31:32.879   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:31:32.879   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
